run_id_new,track,Genre,Familiarity,Type,sleep,measured_familiarity,liking,sleep_ritual,disturbing_habits,relax_body,clear_mind,distract,mask_noises,sleep_quality,fall_asleep,lullaby,extraversionsum,genre2,genre3,genre4,genre5,genre1,age,nationality,country
81_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,8,78,76,NA,NA,NA,NA,NA,NA,45,60,2,31,Blues,Jazz,Lo-fi,Meditation,Ambient,33,UK,UK
81_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,31,67,71,NA,NA,NA,NA,NA,NA,45,60,2,31,Blues,Jazz,Lo-fi,Meditation,Ambient,33,UK,UK
81_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,11,22,68,NA,NA,NA,NA,NA,NA,45,60,2,31,Blues,Jazz,Lo-fi,Meditation,Ambient,33,UK,UK
81_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,28,73,60,NA,NA,NA,NA,NA,NA,45,60,2,31,Blues,Jazz,Lo-fi,Meditation,Ambient,33,UK,UK
81_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,81,30,90,83,82,85,82,82,77,45,60,2,31,Blues,Jazz,Lo-fi,Meditation,Ambient,33,UK,UK
81_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,9,75,29,NA,NA,NA,NA,NA,NA,45,60,2,31,Blues,Jazz,Lo-fi,Meditation,Ambient,33,UK,UK
81_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,18,28,74,NA,NA,NA,NA,NA,NA,45,60,2,31,Blues,Jazz,Lo-fi,Meditation,Ambient,33,UK,UK
81_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,35,82,74,NA,NA,NA,NA,NA,NA,45,60,2,31,Blues,Jazz,Lo-fi,Meditation,Ambient,33,UK,UK
81_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,24,21,61,NA,NA,NA,NA,NA,NA,45,60,2,31,Blues,Jazz,Lo-fi,Meditation,Ambient,33,UK,UK
81_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,84,19,76,82,84,77,77,20,19,45,60,2,31,Blues,Jazz,Lo-fi,Meditation,Ambient,33,UK,UK
81_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,64,20,73,67,75,74,74,25,27,45,60,2,31,Blues,Jazz,Lo-fi,Meditation,Ambient,33,UK,UK
81_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,0,18,99,NA,NA,NA,NA,NA,NA,45,60,2,31,Blues,Jazz,Lo-fi,Meditation,Ambient,33,UK,UK
82_1,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,29,28,60,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,15,73,65,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,19,70,58,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,56,34,79,66,39,74,65,38,20,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,0,2,45,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,8,72,38,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,37,89,68,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,34,7,35,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,61,9,80,61,60,73,35,31,31,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,32,15,57,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,9,92,63,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,16,74,65,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,12,9,34,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,10,87,73,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,9,78,42,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,64,69,65,60,37,63,42,39,25,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,21,24,72,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,14,11,31,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,20,87,64,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,18,28,40,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,2,33,24,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,22,87,76,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,25,91,86,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_1,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,7,35,28,NA,NA,NA,NA,NA,NA,70,26,2,25,Ambient,Classical,Indie,Pop,Alternative,28,NL,NA
82_2,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,55,81,85,60,57,76,79,83,84,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,32,66,32,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,42,8,62,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,68,21,54,79,89,100,80,29,27,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,19,26,36,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,87,100,57,86,50,67,54,100,100,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,65,19,69,75,77,75,70,83,87,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,11,100,85,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,89,30,41,77,78,83,90,92,92,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,27,82,72,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,7,15,33,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,13,61,56,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,63,64,75,71,76,55,71,81,83,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,66,43,72,69,66,82,81,90,88,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,39,100,71,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,58,65,67,74,79,88,54,56,54,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,100,100,74,75,70,36,28,100,100,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,9,5,42,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,6,73,60,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,26,18,67,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,22,16,24,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,11,96,67,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,40,31,59,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
82_2,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,13,78,74,NA,NA,NA,NA,NA,NA,73,90,2,23,Folk,Indie,Jazz,Rock,Classical,35,Argentinan,Argentinan
83_1,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,0,100,62,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,0,100,76,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,66,79,74,65,75,70,72,72,65,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,62,40,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,0,100,58,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,14,9,59,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,0,27,36,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,0,100,61,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,0,75,61,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,58,42,75,70,67,66,69,57,58,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,27,17,57,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,0,63,60,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,29,100,98,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,36,100,76,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,0,64,56,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,0,100,68,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,0,26,75,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,0,100,64,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,24,100,75,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,0,74,71,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,23,39,75,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,32,26,57,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,60,35,80,63,66,65,40,38,33,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
83_1,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,0,27,63,NA,NA,NA,NA,NA,NA,61,66,2,29,Folk,Jazz,Pop,Soundtrack,Classical,42,DK,DK
84_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,73,81,72,75,62,70,61,67,59,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,85,100,74,87,81,91,92,88,90,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,19,15,86,NA,NA,NA,NA,NA,NA,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,76,88,74,61,62,40,73,76,74,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,74,100,73,77,76,75,75,87,74,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,14,27,65,NA,NA,NA,NA,NA,NA,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,13,15,21,NA,NA,NA,NA,NA,NA,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,31,83,74,NA,NA,NA,NA,NA,NA,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,26,86,76,NA,NA,NA,NA,NA,NA,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,78,79,75,79,78,80,85,74,82,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,21,87,76,NA,NA,NA,NA,NA,NA,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,86,89,72,80,79,79,81,76,63,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,91,96,85,86,87,65,80,76,74,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,12,85,76,NA,NA,NA,NA,NA,NA,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,9,90,88,NA,NA,NA,NA,NA,NA,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,84,82,75,81,79,76,81,80,74,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,17,77,71,NA,NA,NA,NA,NA,NA,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,24,85,86,NA,NA,NA,NA,NA,NA,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,67,99,76,82,100,96,78,77,81,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,26,0,26,NA,NA,NA,NA,NA,NA,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,84,99,75,83,83,76,86,83,79,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,14,98,100,NA,NA,NA,NA,NA,NA,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,10,77,91,NA,NA,NA,NA,NA,NA,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
84_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,77,91,94,69,82,96,90,86,66,6,8,2,29,Classical,Jazz,Pop,R&B,Blues,36,USA,USA
85_3,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,26,99,100,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,28,100,77,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,20,94,81,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,31,80,25,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,79,92,77,80,80,82,82,79,80,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,70,100,71,66,75,77,79,84,76,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,20,89,100,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,26,100,100,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,26,99,52,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,25,92,81,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,32,74,72,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,100,100,100,91,100,100,98,86,100,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,28,100,76,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,24,92,77,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,27,99,90,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,20,86,90,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,21,92,89,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,80,84,74,70,74,74,75,77,71,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,29,100,73,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,81,95,86,81,74,71,76,75,78,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,24,81,25,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,32,74,58,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,25,90,91,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
85_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,28,79,77,NA,NA,NA,NA,NA,NA,0,0,0,25,Opera,Pop,Rap,R&B,Classical,35,USA,USA
86_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,9,16,61,NA,NA,NA,NA,NA,NA,88,100,1,35,EDM,Funk,Pop,Rap,Classical,23,French,singapore
